@RELATION programmer_profiling

@ATTRIBUTE "Non-empty Lines" REAL
@ATTRIBUTE Words REAL
@ATTRIBUTE Chars REAL
@ATTRIBUTE "Ternary Operations" REAL
@ATTRIBUTE Comments REAL
@ATTRIBUTE "Comment Readability" REAL
@ATTRIBUTE "Multi-line to All Comments" REAL
@ATTRIBUTE "Inline to All Comments" REAL
@ATTRIBUTE "Unindented Comments" {True, False}
@ATTRIBUTE Macros REAL
@ATTRIBUTE #INCLUDE REAL
@ATTRIBUTE #DEFINE REAL
@ATTRIBUTE #IFNDEF REAL
@ATTRIBUTE #IFDEF REAL
@ATTRIBUTE "Using STL Libraries" {True, False}
@ATTRIBUTE Literals REAL
@ATTRIBUTE "Literal Name Readability" REAL
@ATTRIBUTE "Custom Types" REAL
@ATTRIBUTE "Custom Type Name Readability" REAL
@ATTRIBUTE "Object Definitions" REAL
@ATTRIBUTE "Object Declarations" REAL
@ATTRIBUTE "String Readability" REAL
@ATTRIBUTE "All Keywords" REAL
@ATTRIBUTE "IF Keywords" REAL
@ATTRIBUTE "ELSE Keywords" REAL
@ATTRIBUTE "FOR Keywords" REAL
@ATTRIBUTE "WHILE Keywords" REAL
@ATTRIBUTE "SWITCH Keywords" REAL
@ATTRIBUTE "DO Keywords" REAL
@ATTRIBUTE "Unique Words" REAL
@ATTRIBUTE Functions REAL
@ATTRIBUTE "Function Name Readability" REAL
@ATTRIBUTE "Nesting Depth" REAL
@ATTRIBUTE "Average Parameter Count" REAL
@ATTRIBUTE "Parameter Count Deviation" REAL
@ATTRIBUTE Commands REAL
@ATTRIBUTE "Average Commands per Line" REAL
@ATTRIBUTE "Commands per Line Deviation" REAL
@ATTRIBUTE "Empty Lines" REAL
@ATTRIBUTE Tabulators REAL
@ATTRIBUTE Spaces REAL
@ATTRIBUTE "Space Indents" REAL
@ATTRIBUTE "Tab Indents" REAL
@ATTRIBUTE "Prefers Tabs over Spaces" {True, False}
@ATTRIBUTE "Whitespace to Character Ratio" REAL
@ATTRIBUTE "Average Line Length" REAL
@ATTRIBUTE "Line Length Deviation" REAL
@ATTRIBUTE Author {.dd, .jaz, 23nigam, 37ae912, 3abdelazim, 3of7, 735612658, A.Grishchenko, a180285, a9108, aa2985759, aaaaajack, abcsampson, abdurak, abhay26, abhra73, Abscp, abyss.7, abyssmaul, achan1058, achiever202, ACMonster, ACPrimer, acrush, ACube, adi.pearl, ADJA, Adrian.Orzepowski, AdrianKuegel, adrianvidal, AekdyCoin, AEtheReal, afix, AguL, AHA, AHdoc, AhmedSalem, ahri, ahxun2006, Ahyangyi, aibaiche, AIQINGXING, airsplay, Aiz, AizukiKoh, AK93, Akai, akashin, akat, akazakov, akhtyamovpavel, Akitsukineko, AKM, aknow, akrasuski1, Al.Cash, alabax, AlanC, alantian, alberist, albert96, alberta.green, alei.alhepSoft, Aleksander, alex.jh, alex9801, AlexAlvarez, Alexander86, AlexeyChernevich, AlexUdalov, AlexX, Aliaksei, alikhtarov, alin, allenlyh, allocator64, ALONG, alpc104, alphaking, amashrabov, Amb, Amir.bh, amirmahdi, amoebius, amthabet, Amtrix, amylase, Ananya, Anardael, Anarivu, anders, Andfive, Andrew.Makar, AndreySiunov, andrii.nakryiko, angargo, angelok7, AngryBird, angwuy, ania7}

@DATA
168,556,3994,0.0,0.08928571428571429,0,0.0007936507936507937,0.0,False,0.1488095238095238,0.1488095238095238,0.0,0.0,0.0,True,96,0.030303030303030304,0.0,0,0.0,0.0,0.04,0.13690476190476192,0.041666666666666664,0.0,0.09523809523809523,0.0,0.0,0.0,0.15827338129496402,0.005952380952380952,0.0,6,2.0,0.0,100,0.5952380952380952,0.6023242630385484,18,12,1453,0.6785714285714286,0.03571428571428571,False,0.3668002003004507,23.666666666666668,12.694444444444443,37ae912
126,341,2651,0.0,0.05555555555555555,0,0.0011337868480725624,0.0,True,0.1984126984126984,0.1984126984126984,0.0,0.0,0.0,True,52,0.04,0.0,0,0.0,0.0,0.06666666666666667,0.11904761904761904,0.05555555555555555,0.007936507936507936,0.047619047619047616,0.007936507936507936,0.0,0.0,0.2434017595307918,0.015873015873015872,0.5,4,2.0,0.0,63,0.5,0.5555555555555556,20,14,706,0.5714285714285714,0.05555555555555555,False,0.2715956242927197,20.88095238095238,10.556689342403631,37ae912
89,263,1908,0.0,0.10112359550561797,0,0.0012484394506866417,0.0,True,0.2808988764044944,0.2808988764044944,0.0,0.0,0.0,True,42,0.05,0.0,0,0.0,0.0,0.0625,0.23595505617977527,0.056179775280898875,0.02247191011235955,0.056179775280898875,0.0,0.0,0.10112359550561797,0.2661596958174905,0.011235955056179775,1.0,3,2.0,0.0,50,0.5617977528089888,0.5554854185077647,6,40,416,0.5280898876404494,0.2247191011235955,False,0.2389937106918239,21.370786516853933,10.334301224592854,37ae912
63,152,930,0.0,0.0,0,0,0,False,0.06349206349206349,0.031746031746031744,0.031746031746031744,0.0,0.0,True,28,0.06666666666666667,0.0,0,0.0,0.0,0.09090909090909091,0.19047619047619047,0.031746031746031744,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.0,0.047619047619047616,0.26973684210526316,0.0,0,3,0,0,37,0.5873015873015873,0.5220458553791888,7,112,267,0.7936507936507936,0.7936507936507936,False,0.4075268817204301,14.65079365079365,8.107331821617542,3abdelazim
32,112,672,0.0,0.0,0,0,0,False,0.09375,0.0625,0.03125,0.0,0.0,True,32,0.06666666666666667,0.0,0,0.0,0.0,0.1111111111111111,0.28125,0.03125,0.0,0.03125,0.0,0.0,0.21875,0.36607142857142855,0.03125,1.0,3,2.0,0.0,20,0.625,0.5078125,6,26,138,0.625,0.625,False,0.24404761904761904,20.8125,10.7265625,3abdelazim
43,103,716,0.0,0.0,0,0,0,False,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.0,0.0,True,21,0.07142857142857142,0.0,0,0.0,0.0,0.1,0.23255813953488372,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.0,0.0,0.0,0.3883495145631068,0.0,0,3,0,0,21,0.4883720930232558,0.5224445646295294,6,81,195,0.813953488372093,0.813953488372093,False,0.3854748603351955,16.511627906976745,7.267712276906436,3abdelazim
23,64,416,0.0,0.0,0,0,0,False,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.0,False,11,0.1111111111111111,0.0,0,0.0,0.0,0.14285714285714285,0.17391304347826086,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.0,0.484375,0.0,0,3,0,0,12,0.5217391304347826,0.5444234404536864,3,34,118,0.7391304347826086,0.7391304347826086,False,0.36538461538461536,17.956521739130434,9.342155009451796,3abdelazim
67,174,1120,0.0,0.0,0,0,0,False,0.08955223880597014,0.07462686567164178,0.014925373134328358,0.0,0.0,True,29,0.047619047619047616,0.0,0,0.0,0.0,0.125,0.14925373134328357,0.029850746268656716,0.0,0.08955223880597014,0.014925373134328358,0.0,0.014925373134328358,0.3333333333333333,0.029850746268656716,0.0,4,2.0,0.0,35,0.5223880597014925,0.5145912229895299,8,80,275,0.6716417910447762,0.6716417910447762,False,0.3169642857142857,16.597014925373134,7.75807529516596,3abdelazim
90,204,1368,0.0,0.011111111111111112,0,0.0,0.0,False,0.06666666666666667,0.05555555555555555,0.011111111111111112,0.0,0.0,True,31,0.047619047619047616,0.0,0,0.0,0.0,0.1111111111111111,0.18888888888888888,0.05555555555555555,0.022222222222222223,0.1111111111111111,0.0,0.0,0.0,0.3088235294117647,0.011111111111111112,1.0,4,2.0,0.0,43,0.4777777777777778,0.5096296296296295,6,156,395,0.8111111111111111,0.8111111111111111,False,0.4027777777777778,15.133333333333333,7.837037037037036,3abdelazim
119,319,2009,0.0,0.0,0,0,0,False,0.06722689075630252,0.058823529411764705,0.008403361344537815,0.0,0.0,True,69,0.029411764705882353,0.0,0,0.0,0.008403361344537815,0.125,0.19327731092436976,0.10084033613445378,0.008403361344537815,0.08403361344537816,0.0,0.0,0.0,0.21316614420062696,0.05042016806722689,0.16666666666666666,4,2.0,0.0,54,0.453781512605042,0.5033542828896264,11,211,589,0.7899159663865546,0.7899159663865546,False,0.3982080637132902,16.789915966386555,7.328154791328295,3abdelazim
74,211,1240,0.0,0.0,0,0,0,False,0.05405405405405406,0.04054054054054054,0.013513513513513514,0.0,0.0,True,52,0.05,0.0,0,0.0,0.0,0.125,0.20270270270270271,0.08108108108108109,0.013513513513513514,0.10810810810810811,0.0,0.0,0.0,0.2132701421800948,0.05405405405405406,0.3333333333333333,3,2.0,0.0,34,0.4594594594594595,0.5091307523739956,9,116,348,0.7567567567567568,0.7567567567567568,False,0.3741935483870968,16.635135135135137,8.364864864864867,3abdelazim
37,103,624,0.0,0.0,0,0,0,False,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.0,0.0,True,18,0.09090909090909091,0.0,0,0.0,0.0,0.125,0.13513513513513514,0.02702702702702703,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.3883495145631068,0.0,0,3,0,0,22,0.5945945945945946,0.514243973703433,4,62,164,0.7567567567567568,0.7567567567567568,False,0.36217948717948717,16.756756756756758,7.533966398831267,3abdelazim
88,254,2313,0.0,0.045454545454545456,0,0.002840909090909091,0.0,True,0.1590909090909091,0.1590909090909091,0.0,0.0,0.0,True,34,0.06666666666666667,0.0,0,0.0,0.0,0.1,0.17045454545454544,0.056818181818181816,0.0,0.07954545454545454,0.03409090909090909,0.0,0.0,0.25984251968503935,0.011363636363636364,1.0,4,2.0,0.0,53,0.6022727272727273,0.5748966942148761,3,0,911,0.75,0.0,False,0.3938607868568958,26.25,12.357954545454545,3of7
192,503,5835,0.0,0.0,0,0,0,False,0.07291666666666667,0.07291666666666667,0.0,0.0,0.0,True,99,0.047619047619047616,0.0,0,0.0,0.0,0.09090909090909091,0.28125,0.08333333333333333,0.015625,0.18229166666666666,0.0,0.0,0.0,0.12524850894632206,0.0,0,3,0,0,140,0.7291666666666666,0.6608072916666663,1,0,3656,0.9114583333333334,0.0,False,0.6265638389031706,30.385416666666668,11.453559027777764,3of7
41,121,1032,0.0,0.0,0,0,0,False,0.34146341463414637,0.34146341463414637,0.0,0.0,0.0,True,18,0.08333333333333333,0.0,0,0.0,0.0,0.1111111111111111,0.14634146341463414,0.0,0.0,0.07317073170731707,0.0,0.0,0.07317073170731707,0.4380165289256198,0.0,0,3,0,0,25,0.6097560975609756,0.5651397977394409,1,0,320,0.5853658536585366,0.0,False,0.31007751937984496,25.146341463414632,10.91017251635931,3of7
55,145,1319,0.0,0.0,0,0,0,False,0.2545454545454545,0.2545454545454545,0.0,0.0,0.0,True,21,0.06666666666666667,0.0,0,0.0,0.0,0.07692307692307693,0.14545454545454545,0.05454545454545454,0.0,0.07272727272727272,0.01818181818181818,0.0,0.0,0.3931034482758621,0.0,0,5,0,0,32,0.5818181818181818,0.592396694214876,1,0,528,0.6909090909090909,0.0,False,0.400303260045489,23.963636363636365,9.841983471074379,3of7
68,218,1830,0.0,0.0,0,0,0,False,0.20588235294117646,0.20588235294117646,0.0,0.0,0.0,True,48,0.045454545454545456,0.0,0,0.0,0.0,0.08333333333333333,0.3088235294117647,0.11764705882352941,0.058823529411764705,0.1323529411764706,0.0,0.0,0.0,0.2981651376146789,0.014705882352941176,1.0,5,2.0,0.0,46,0.6764705882352942,0.6167820069204153,2,0,765,0.7205882352941176,0.0,False,0.4180327868852459,26.88235294117647,12.15916955017301,3of7
118,347,3449,0.0,0.01694915254237288,0,0.0,0.0,False,0.11864406779661017,0.11864406779661017,0.0,0.0,0.0,True,58,0.037037037037037035,0.0,0,0.0,0.0,0.1,0.2288135593220339,0.13559322033898305,0.0,0.09322033898305085,0.0,0.0,0.0,0.2420749279538905,0.00847457627118644,1.0,5,2.0,0.0,75,0.635593220338983,0.5925021545532895,4,0,1688,0.7966101694915254,0.0,False,0.4894172223832995,29.194915254237287,11.58474576271187,3of7
49,140,1227,0.0,0.02040816326530612,0,0.0,0.0,False,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,True,25,0.07692307692307693,0.0,0,0.0,0.0,0.1111111111111111,0.22448979591836735,0.12244897959183673,0.0,0.10204081632653061,0.0,0.0,0.0,0.35,0.02040816326530612,0.0,4,2.0,0.0,27,0.5510204081632653,0.6072469804248231,2,0,484,0.6122448979591837,0.0,False,0.39445802770986144,25.0,11.428571428571429,3of7
78,227,2006,0.0,0.0,0,0,0,False,0.1794871794871795,0.1794871794871795,0.0,0.0,0.0,True,40,0.043478260869565216,0.0,0,0.0,0.0,0.1,0.16666666666666666,0.05128205128205128,0.0,0.10256410256410256,0.01282051282051282,0.0,0.0,0.2907488986784141,0.01282051282051282,0.0,4,2.0,0.0,53,0.6794871794871795,0.5923734385272846,3,0,831,0.7051282051282052,0.0,False,0.41425722831505485,25.67948717948718,10.518408941485864,3of7
80,257,2290,0.0,0.0,0,0,0,False,0.175,0.175,0.0,0.0,0.0,True,41,0.045454545454545456,0.0,0,0.0,0.0,0.08333333333333333,0.175,0.075,0.0125,0.0875,0.0,0.0,0.0,0.28793774319066145,0.0125,0.0,5,2.0,0.0,54,0.675,0.5737500000000002,2,0,1039,0.7625,0.0,False,0.4537117903930131,28.6,12.089999999999998,3of7
29,99,760,0.0,0.0,0,0,0,False,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,False,15,0.09090909090909091,0.0,0,0.0,0.0,0.08333333333333333,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.5656565656565656,0.0,0,4,0,0,19,0.6551724137931034,0.5422116527942925,0,0,271,0.7241379310344828,0.0,False,0.35657894736842105,26.20689655172414,14.46373365041617,735612658
48,131,1194,0.0,0.020833333333333332,0,0.0,0.0,False,0.0625,0.0625,0.0,0.0,0.0,False,16,0.1,0.0,0,0.0,0.0,0.09090909090909091,0.20833333333333334,0.125,0.020833333333333332,0.0625,0.0,0.0,0.0,0.32061068702290074,0.0,0,3,0,0,28,0.5833333333333334,0.5590277777777778,1,0,561,0.8125,0.0,False,0.46984924623115576,24.854166666666668,11.026909722222221,735612658
52,148,1059,0.0,0.0,0,0,0,False,0.057692307692307696,0.057692307692307696,0.0,0.0,0.0,False,31,0.06666666666666667,0.0,0,0.0,0.0,0.08333333333333333,0.21153846153846154,0.0,0.0,0.07692307692307693,0.0,0.0,0.1346153846153846,0.27702702702702703,0.0,0,4,0,0,35,0.6730769230769231,0.5436390532544377,2,0,348,0.7884615384615384,0.0,False,0.3286118980169972,20.326923076923077,11.338757396449704,735612658
165,762,6076,0.0,0.012121212121212121,0.14285714285714285,0.0,0.006060606060606061,False,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,True,61,0.034482758620689655,0.0,0,0.0,0.0,0.1,0.15757575757575756,0.09696969696969697,0.006060606060606061,0.05454545454545454,0.0,0.0,0.0,0.09186351706036745,0.006060606060606061,1.0,5,2.0,0.0,106,0.6424242424242425,0.5528741965105604,37,0,2471,0.8424242424242424,0.0,False,0.4066820276497696,36.6,19.447272727272733,735612658
71,179,1638,0.0,0.028169014084507043,0,0.007042253521126761,0.0,False,0.04225352112676056,0.04225352112676056,0.0,0.0,0.0,False,36,0.045454545454545456,0.0,0,0.0,0.0,0.07692307692307693,0.15492957746478872,0.07042253521126761,0.014084507042253521,0.07042253521126761,0.0,0.0,0.0,0.30726256983240224,0.028169014084507043,0.5,3,2.0,0.0,43,0.6056338028169014,0.5629835350128946,0,0,822,0.9154929577464789,0.0,False,0.5018315018315018,23.070422535211268,9.833763142233684,735612658
55,159,1646,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,32,0.07142857142857142,0.0,0,0.0,0.0,0.08333333333333333,0.2727272727272727,0.09090909090909091,0.01818181818181818,0.12727272727272726,0.01818181818181818,0.0,0.01818181818181818,0.3018867924528302,0.0,0,3,0,0,43,0.7818181818181819,0.5401652892561984,7,0,899,1.0,0.0,False,0.5461725394896719,29.8,10.545454545454541,735612658
99,240,1798,0.0,0.0,0,0,0,False,0.050505050505050504,0.050505050505050504,0.0,0.0,0.0,True,50,0.038461538461538464,0.0,0,0.0,0.0,0.07692307692307693,0.10101010101010101,0.04040404040404041,0.010101010101010102,0.030303030303030304,0.020202020202020204,0.0,0.0,0.2916666666666667,0.010101010101010102,1.0,3,2.0,0.0,48,0.48484848484848486,0.5289256198347108,4,0,684,0.7171717171717171,0.0,False,0.3804226918798665,18.12121212121212,10.217936945209672,735612658
65,155,1125,0.0,0.0,0,0,0,False,0.046153846153846156,0.046153846153846156,0.0,0.0,0.0,True,48,0.05,0.0,0,0.0,0.0,0.5,0.09230769230769231,0.03076923076923077,0.0,0.015384615384615385,0.046153846153846156,0.0,0.0,0.2129032258064516,0.0,0,4,0,0,33,0.5076923076923077,0.5155029585798816,4,0,457,0.6615384615384615,0.0,False,0.4062222222222222,17.246153846153845,9.449467455621303,735612658
59,179,1343,0.0,0.0,0,0,0,False,0.1694915254237288,0.1694915254237288,0.0,0.0,0.0,True,45,0.047619047619047616,0.0,0,0.0,0.0,0.09090909090909091,0.1694915254237288,0.03389830508474576,0.0,0.13559322033898305,0.0,0.0,0.0,0.3407821229050279,0.03389830508474576,0.5,3,2.0,0.0,41,0.6949152542372882,0.6360241309968401,7,0,471,0.5423728813559322,0.0,False,0.35070737155621745,22.64406779661017,11.386383223211723,735612658
52,231,1385,0.0,0.0,0,0,0,False,0.38461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.0,True,34,0.05,0.0,0,0.0,0.0,0.0,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.0,0.0,0.0,0.5021645021645021,0.0,0,5,0,0,29,0.5576923076923077,0.6005917159763315,4,32,240,0.46153846153846156,0.4423076923076923,False,0.1963898916967509,26.557692307692307,17.968934911242595,A.Grishchenko
75,211,1629,0.0,0.013333333333333334,0,0.0,0.0,False,0.26666666666666666,0.18666666666666668,0.08,0.0,0.0,True,42,0.041666666666666664,0.0,0,0.0,0.0,0.14285714285714285,0.13333333333333333,0.08,0.0,0.05333333333333334,0.0,0.0,0.0,0.35545023696682465,0.0,0,5,0,0,42,0.56,0.5824000000000006,4,145,408,0.6266666666666667,0.6133333333333333,False,0.33947206875383673,21.666666666666668,10.977777777777776,A.Grishchenko
52,195,1203,0.0,0.038461538461538464,0,0.009615384615384616,0.0,False,0.38461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.0,True,40,0.047619047619047616,0.0,0,0.0,0.0,0.14285714285714285,0.09615384615384616,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.0,0.0,0.0,0.37948717948717947,0.0,0,5,0,0,28,0.5384615384615384,0.6213017751479288,4,42,226,0.46153846153846156,0.4423076923076923,False,0.2227763923524522,23.057692307692307,12.231508875739642,A.Grishchenko
83,281,1865,0.0,0.0,0,0,0,False,0.24096385542168675,0.1686746987951807,0.07228915662650602,0.0,0.0,True,39,0.043478260869565216,0.0,0,0.0,0.0,0.1111111111111111,0.12048192771084337,0.07228915662650602,0.0,0.03614457831325301,0.012048192771084338,0.0,0.0,0.29537366548042704,0.0,0,5,0,0,43,0.5180722891566265,0.5617651328204382,8,157,433,0.6385542168674698,0.6265060240963856,False,0.3163538873994638,22.373493975903614,10.688053418493247,A.Grishchenko
55,183,1119,0.0,0.0,0,0,0,False,0.36363636363636365,0.2545454545454545,0.10909090909090909,0.0,0.0,True,37,0.045454545454545456,0.0,0,0.0,0.0,0.125,0.14545454545454545,0.01818181818181818,0.0,0.05454545454545454,0.0,0.0,0.07272727272727272,0.3879781420765027,0.0,0,5,0,0,31,0.5636363636363636,0.5943801652892564,4,51,225,0.4909090909090909,0.4727272727272727,False,0.24664879356568364,20.272727272727273,9.262809917355371,A.Grishchenko
71,225,1418,0.0,0.0,0,0,0,False,0.23943661971830985,0.15492957746478872,0.08450704225352113,0.0,0.0,True,53,0.037037037037037035,0.0,0,0.0,0.0,0.125,0.11267605633802817,0.028169014084507043,0.0,0.08450704225352113,0.0,0.0,0.0,0.32,0.0,0,4,0,0,48,0.676056338028169,0.5903590557429084,9,94,368,0.6197183098591549,0.4788732394366197,False,0.32581100141043723,19.845070422535212,7.881769490180518,A.Grishchenko
71,239,1449,0.0,0.0,0,0,0,False,0.28169014084507044,0.19718309859154928,0.08450704225352113,0.0,0.0,True,47,0.03571428571428571,0.0,0,0.0,0.0,0.1111111111111111,0.09859154929577464,0.028169014084507043,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.0,0.0,0.3472803347280335,0.0,0,5,0,0,44,0.6197183098591549,0.5586193215631816,8,74,325,0.5774647887323944,0.49295774647887325,False,0.2753623188405797,20.295774647887324,9.006149573497323,A.Grishchenko
93,305,2031,0.0,0.0,0,0,0,False,0.21505376344086022,0.15053763440860216,0.06451612903225806,0.0,0.0,True,51,0.03333333333333333,0.0,0,0.0,0.0,0.07692307692307693,0.12903225806451613,0.06451612903225806,0.010752688172043012,0.03225806451612903,0.021505376344086023,0.0,0.0,0.29180327868852457,0.0,0,5,0,0,54,0.5806451612903226,0.5619146722164411,7,142,487,0.6559139784946236,0.5913978494623656,False,0.30969965534219596,21.763440860215052,11.081281072956411,A.Grishchenko
87,257,1660,0.0,0.0,0,0,0,False,0.22988505747126436,0.16091954022988506,0.06896551724137931,0.0,0.0,True,50,0.037037037037037035,0.0,0,0.0,0.0,0.125,0.12643678160919541,0.05747126436781609,0.0,0.06896551724137931,0.0,0.0,0.0,0.3151750972762646,0.0,0,5,0,0,55,0.632183908045977,0.5813185361342319,7,91,388,0.5977011494252874,0.5287356321839081,False,0.2885542168674699,19.0,8.459770114942529,A.Grishchenko
108,338,2480,0.0,0.07407407407407407,0,0.0011574074074074073,0.0,True,0.0,0.0,0.0,0.0,0.0,False,73,0.0,0.0,0,0.0,0.037037037037037035,0.0,0.06481481481481481,0.018518518518518517,0.009259259259259259,0.027777777777777776,0.0,0.0,0.009259259259259259,0.3165680473372781,0.018518518518518517,0.5,5,2.0,0.0,57,0.5277777777777778,0.5375514403292181,13,0,701,0.3888888888888889,0.0,False,0.28266129032258064,22.84259259259259,11.860253772290811,a180285
106,307,2293,0.0,0.018867924528301886,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,85,0.0,0.0,0,0.0,0.03773584905660377,0.0,0.05660377358490566,0.009433962264150943,0.0,0.02830188679245283,0.009433962264150943,0.0,0.009433962264150943,0.31921824104234525,0.03773584905660377,0.25,5,2.0,0.0,49,0.46226415094339623,0.5320398718405125,17,0,631,0.330188679245283,0.0,False,0.27518534670737027,21.471698113207548,11.709505161979365,a180285
104,312,2365,0.0,0.019230769230769232,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,82,0.0,0.0,0,0.0,0.038461538461538464,0.0,0.10576923076923077,0.057692307692307696,0.0,0.028846153846153848,0.009615384615384616,0.0,0.009615384615384616,0.3108974358974359,0.028846153846153848,0.3333333333333333,5,2.0,0.0,43,0.41346153846153844,0.5009245562130177,14,0,677,0.36538461538461536,0.0,False,0.28625792811839323,22.60576923076923,11.472818047337292,a180285
147,381,2864,0.0,0.013605442176870748,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,121,0.0,0.0,0,0.0,0.027210884353741496,0.0,0.10884353741496598,0.047619047619047616,0.006802721088435374,0.027210884353741496,0.02040816326530612,0.0,0.006802721088435374,0.27296587926509186,0.027210884353741496,0.25,5,2.0,0.0,59,0.4013605442176871,0.4969225785552306,18,0,947,0.4217687074829932,0.0,False,0.3306564245810056,19.360544217687075,11.073811837660223,a180285
96,310,2279,0.0,0.052083333333333336,0,0.0020833333333333333,0.0,True,0.0,0.0,0.0,0.0,0.0,False,77,0.0,0.0,0,0.0,0.041666666666666664,0.0,0.07291666666666667,0.0,0.0,0.03125,0.010416666666666666,0.0,0.03125,0.3064516129032258,0.020833333333333332,0.5,5,2.0,0.0,45,0.46875,0.52734375,18,0,593,0.28125,0.0,False,0.2602018429135586,23.552083333333332,12.511935763888884,a180285
105,305,2214,0.0,0.01904761904761905,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,89,0.0,0.0,0,0.0,0.0380952380952381,0.0,0.05714285714285714,0.009523809523809525,0.0,0.02857142857142857,0.009523809523809525,0.0,0.009523809523809525,0.3114754098360656,0.02857142857142857,0.3333333333333333,5,2.0,0.0,37,0.3523809523809524,0.4631292517006807,17,0,592,0.2857142857142857,0.0,False,0.26738934056007224,20.923809523809524,12.15619047619047,a180285
180,523,3677,0.0,0.044444444444444446,0,0.0006944444444444445,0.0,False,0.0,0.0,0.0,0.0,0.0,False,136,0.0,0.0,0,0.0,0.022222222222222223,0.0,0.08333333333333333,0.044444444444444446,0.011111111111111112,0.016666666666666666,0.005555555555555556,0.0,0.005555555555555556,0.21032504780114722,0.027777777777777776,0.2,5,2.0,0.0,85,0.4722222222222222,0.5089506172839507,21,0,1278,0.5111111111111111,0.0,False,0.34756595050312755,20.31111111111111,10.82197530864198,a180285
122,384,2610,0.0,0.01639344262295082,0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,94,0.0,0.0,0,0.0,0.03278688524590164,0.0,0.11475409836065574,0.00819672131147541,0.0,0.03278688524590164,0.00819672131147541,0.0,0.06557377049180328,0.2838541666666667,0.05737704918032787,0.14285714285714285,5,2.0,0.0,58,0.47540983606557374,0.5221714592851384,17,0,725,0.4098360655737705,0.0,False,0.2777777777777778,21.25409836065574,11.492743886052125,a180285
105,319,2392,0.0,0.009523809523809525,0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,75,0.0,0.0,0,0.0,0.0380952380952381,0.0,0.10476190476190476,0.0380952380952381,0.009523809523809525,0.0380952380952381,0.009523809523809525,0.0,0.009523809523809525,0.31974921630094044,0.0380952380952381,0.25,5,2.0,0.0,52,0.49523809523809526,0.5376870748299323,13,0,732,0.41904761904761906,0.0,False,0.3060200668896321,22.65714285714286,11.239183673469388,a180285
37,165,1005,0.0,0.0,0,0,0,False,0.3783783783783784,0.32432432432432434,0.05405405405405406,0.0,0.0,True,31,0.05,0.0,0,0.0,0.0,0.0,0.13513513513513514,0.0,0.02702702702702703,0.10810810810810811,0.0,0.0,0.0,0.5454545454545454,0.02702702702702703,1.0,5,2.0,0.0,25,0.6756756756756757,0.6939371804236664,5,21,146,0.43243243243243246,0.40540540540540543,False,0.16616915422885573,27.027027027027028,16.851716581446304,a9108
42,140,816,0.0,0.0,0,0,0,False,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,0.0,True,32,0.05263157894736842,0.0,0,0.0,0.0,0.3333333333333333,0.11904761904761904,0.023809523809523808,0.0,0.09523809523809523,0.0,0.0,0.0,0.36428571428571427,0.023809523809523808,1.0,4,2.0,0.0,29,0.6904761904761905,0.6575963718820864,5,25,116,0.47619047619047616,0.4523809523809524,False,0.17279411764705882,19.30952380952381,6.987528344671202,a9108
52,187,1049,0.0,0.0,0,0,0,False,0.2692307692307692,0.23076923076923078,0.038461538461538464,0.0,0.0,True,38,0.047619047619047616,0.0,0,0.0,0.0,0.3333333333333333,0.23076923076923078,0.1346153846153846,0.019230769230769232,0.07692307692307693,0.0,0.0,0.0,0.2727272727272727,0.057692307692307696,0.3333333333333333,4,2.0,0.0,28,0.5384615384615384,0.6005917159763311,4,44,161,0.5,0.4807692307692308,False,0.1954242135367016,20.096153846153847,9.268491124260354,a9108
125,635,3139,0.0,0.024,0,0.0,0.0,False,0.128,0.096,0.032,0.0,0.0,True,109,0.0,0.0,0,0.0,0.0,0.08333333333333333,0.336,0.144,0.024,0.112,0.0,0.0,0.056,0.13228346456692913,0.032,0.3333333333333333,6,2.0,0.0,95,0.76,0.5836800000000001,5,163,463,0.72,0.712,False,0.19942656897100988,25.072,12.987007999999983,a9108
